d1,d2,type
DB01351,DB01418,3
DB01283,DB06595,46
DB00418,DB00681,59
DB00207,DB09074,46
DB00250,DB09268,69
DB00182,DB00590,59
DB00182,DB01116,59
DB01412,DB06595,46
DB00335,DB01283,36
DB00444,DB00541,34
DB00839,DB00182,8
DB06268,DB00196,46
DB00223,DB00674,48
DB00780,DB01064,48
DB00945,DB00287,69
DB00238,DB00332,3
DB00735,DB01222,48
DB01172,DB01283,71
DB01628,DB00705,46
DB00681,DB00323,48
DB01189,DB01054,48
DB11093,DB00884,74
DB06697,DB09238,48
DB01590,DB09462,72
DB01116,DB01359,59
DB01590,DB00333,72
DB11817,DB00203,46
DB00690,DB00557,15
DB00955,DB08991,71
DB01186,DB00503,48
DB05109,DB01685,46
DB08901,DB00503,46
DB00333,DB01189,19
DB01580,DB00384,48
DB00959,DB06717,72
DB00418,DB01086,48
DB00363,DB01054,48
DB06736,DB00630,48
DB01221,DB00645,48
DB00912,DB00203,46
DB13783,DB01580,69
DB01159,DB06717,72
DB08903,DB00333,19
DB01349,DB00945,48
DB00990,DB06717,72
DB00477,DB01054,48
DB00970,DB00363,48
DB12598,DB00860,48
DB00696,DB00187,24
DB01357,DB00177,46
DB06810,DB00744,71
DB00674,DB00332,69
DB03585,DB01222,48
DB09286,DB00384,48
DB00333,DB01221,48
DB00474,DB08867,74
DB00620,DB00976,46
DB00363,DB06153,48
DB06595,DB06717,72
DB00316,DB01685,46
DB00177,DB00384,48
DB01166,DB09074,72
DB00674,DB00782,69
DB00908,DB01685,46
DB01012,DB00379,46
DB01100,DB06153,48
DB06772,DB00705,46
DB01069,DB06595,46
DB00864,DB06697,46
DB01223,DB00207,46
DB01452,DB06274,48
DB00275,DB09070,59
DB04920,DB00951,46
DB00744,DB06595,46
DB00333,DB00402,48
DB01283,DB00177,46
DB01129,DB00182,17
DB01045,DB00976,3
DB00477,DB00292,48
DB01076,DB00080,48
DB00258,DB00254,74
DB01351,DB00277,74
DB00203,DB00976,72
DB00864,DB08873,72
DB13783,DB00800,69
DB01437,DB00765,31
DB01221,DB00715,46
DB00182,DB01359,59
DB05381,DB08873,46
DB09212,DB13158,48
DB12598,DB09070,5
DB00323,DB00960,48
DB00780,DB06700,48
DB00690,DB09074,46
DB00391,DB00557,15
DB06016,DB02703,72
DB00418,DB00884,3
DB00744,DB01222,48
DB06724,DB00860,2
DB00292,DB01069,48
DB00391,DB00804,1
DB00939,DB13158,48
DB00810,DB00333,48
DB00864,DB01204,48
DB01054,DB09238,59
DB08798,DB00203,46
DB00402,DB06717,72
DB00683,DB01076,72
DB01029,DB04920,48
DB09078,DB09074,46
DB06810,DB03585,71
DB01172,DB00744,71
DB06016,DB00264,46
DB01189,DB00187,48
DB06696,DB00945,71
DB00541,DB00810,72
DB12598,DB01628,5
DB01029,DB00735,48
DB00418,DB00254,74
DB00945,DB01399,48
DB01590,DB01069,72
DB06144,DB00434,48
DB00340,DB01452,48
DB00925,DB01054,59
DB00258,DB01070,48
DB00344,DB09238,46
DB00177,DB03585,48
DB01169,DB00883,48
DB00852,DB06724,71
DB06216,DB00207,46
DB00696,DB08896,48
DB00690,DB00434,48
DB01166,DB08896,72
DB01359,DB08918,72
DB00864,DB01153,46
DB03756,DB00196,46
DB00860,DB01076,48
DB09091,DB09067,69
DB08918,DB00908,46
DB09078,DB08903,19
DB00264,DB00800,59
DB00187,DB01001,13
DB01064,DB00277,74
DB00277,DB01129,46
DB00207,DB08873,46
DB06696,DB00314,20
DB00418,DB00883,59
DB00589,DB00912,48
DB01551,DB00384,48
DB00335,DB00277,13
DB00418,DB01169,59
DB09146,DB08930,74
DB08901,DB00363,48
DB01045,DB06016,3
DB03585,DB09091,48
DB01166,DB09238,72
DB09343,DB00987,72
DB06700,DB00368,84
DB00864,DB00705,46
DB00184,DB00224,46
DB01418,DB01015,5
DB00745,DB01357,74
DB08903,DB00196,19
DB00264,DB01407,13
DB00599,DB00444,74
DB01283,DB00695,28
DB00316,DB00705,46
DB00238,DB00231,3
DB00690,DB01227,48
DB01186,DB01254,72
DB01590,DB09074,72
DB00735,DB00364,66
DB00652,DB00391,48
DB00945,DB06700,52
DB00251,DB09231,48
DB00541,DB00503,72
DB01029,DB00765,59
DB00852,DB00719,75
DB12598,DB00686,5
DB00620,DB01254,72
DB01129,DB00745,46
DB03585,DB00223,48
DB00474,DB01029,59
DB01186,DB02701,48
DB11093,DB01325,71
DB00945,DB08991,48
DB01159,DB06153,48
DB00238,DB00696,3
DB01254,DB08873,72
DB01227,DB01325,48
DB00757,DB00344,19
DB11093,DB01427,69
DB00418,DB06153,48
DB00277,DB00690,69
DB00418,DB01357,3
DB00418,DB01418,3
DB00839,DB00945,8
DB11126,DB00630,74
DB04920,DB00363,46
DB00316,DB00976,46
DB01045,DB01359,74
DB00264,DB06663,53
DB06772,DB00444,48
DB00385,DB01399,71
DB01551,DB00323,48
DB00599,DB09231,3
DB00641,DB00882,72
DB00663,DB00976,72
DB00757,DB00177,46
DB00690,DB01254,72
DB00589,DB01129,48
DB00323,DB00275,48
DB00683,DB12598,72
DB00332,DB00782,48
DB00541,DB12070,72
DB06626,DB00745,46
DB00474,DB00652,48
DB01399,DB01013,48
DB13158,DB06819,69
DB00277,DB00806,72
DB00652,DB01227,48
DB09231,DB00976,46
DB00630,DB01172,23
DB01169,DB09078,19
DB00960,DB00705,46
DB01189,DB00434,48
DB00385,DB00744,71
DB09414,DB09146,66
DB05381,DB06702,76
DB00177,DB00735,48
DB00213,DB00976,46
DB01086,DB01580,48
DB09091,DB00681,82
DB00231,DB09074,46
DB09038,DB00182,8
DB00333,DB00196,19
DB06772,DB01280,48
DB00976,DB00333,19
DB00292,DB00344,36
DB00277,DB00951,72
DB08903,DB09268,69
DB00589,DB06697,46
DB01221,DB09286,48
DB01254,DB00224,72
DB01129,DB00884,69
DB03756,DB00177,46
DB13783,DB01359,69
DB00187,DB06663,53
DB03585,DB00630,48
DB00835,DB00196,46
DB00690,DB08873,46
DB00735,DB00959,48
DB00477,DB00674,19
DB13783,DB01089,69
DB01189,DB00557,15
DB00332,DB01254,72
DB00418,DB00333,3
DB00599,DB08807,74
DB01013,DB00681,82
DB00316,DB00203,46
DB01591,DB00340,48
DB00182,DB09238,46
DB01227,DB06717,72
DB00745,DB00976,46
DB00385,DB06736,71
DB01189,DB01227,48
DB08867,DB01254,72
DB01001,DB01076,48
DB00245,DB00705,46
DB09215,DB01708,48
DB00884,DB06696,23
DB09238,DB06268,59
DB00391,DB12278,1
DB01351,DB00695,59
DB00735,DB04920,48
DB06803,DB01015,46
DB11126,DB02300,48
DB00335,DB06736,36
DB00860,DB00912,69
DB01551,DB01580,48
DB01351,DB00177,59
DB00525,DB00681,69
DB00344,DB00557,15
DB13783,DB09070,69
DB08903,DB06663,19
DB00223,DB08873,72
DB00883,DB00705,46
DB01221,DB01235,48
DB06216,DB01069,19
DB00835,DB00951,46
DB01351,DB01054,3
DB00945,DB09091,48
DB00757,DB00196,46
DB01422,DB09230,48
DB01091,DB09231,48
DB00990,DB00976,46
DB01166,DB06717,72
DB00641,DB00080,48
DB06700,DB08918,48
DB01062,DB01076,48
DB00335,DB01089,59
DB00912,DB02703,72
DB05109,DB00184,46
DB01186,DB06268,48
DB05109,DB02703,72
DB00696,DB09074,46
DB00207,DB02703,72
DB00590,DB09238,59
DB06216,DB00985,48
DB08807,DB01407,13
DB00264,DB01089,59
DB01159,DB00275,48
DB00835,DB00765,31
DB08867,DB06595,46
DB00757,DB00862,19
DB06729,DB06702,76
DB01179,DB08873,46
DB00908,DB01188,72
DB01189,DB01069,48
DB06697,DB09074,46
DB00641,DB01254,72
DB00503,DB06702,76
DB01100,DB00757,19
DB00292,DB01086,48
DB00264,DB06700,72
DB06700,DB09225,48
DB00590,DB09070,59
DB01351,DB00985,48
DB00477,DB00590,48
DB01628,DB06595,46
DB01013,DB09067,69
DB01580,DB01223,13
DB00238,DB00912,3
DB00238,DB00683,3
DB06697,DB06699,19
DB06216,DB00344,19
DB00919,DB01009,71
DB00224,DB06702,76
DB06268,DB00224,46
DB03585,DB08964,69
DB01186,DB00882,48
DB00477,DB06702,76
DB00402,DB01069,48
DB00759,DB00705,46
DB00860,DB06717,72
DB00363,DB00344,19
DB00696,DB08827,48
DB01111,DB00681,56
DB12598,DB03619,48
DB00705,DB02703,72
DB01418,DB09074,46
DB00264,DB01064,13
DB00589,DB00316,48
DB00187,DB13783,36
DB00474,DB06700,48
DB01227,DB00705,46
DB01179,DB00254,46
DB00223,DB06718,73
DB00599,DB00275,59
DB01228,DB00238,46
DB00800,DB09238,59
DB00852,DB01580,24
DB08918,DB01064,84
DB06216,DB00839,69
DB00275,DB00960,48
DB00835,DB01685,46
DB01111,DB01172,56
DB01580,DB01144,48
DB00333,DB08871,19
DB01100,DB00323,48
DB01086,DB00835,48
DB06144,DB00835,48
DB01227,DB00976,46
DB00187,DB01064,13
DB01221,DB01015,46
DB01064,DB01407,48
DB01227,DB00384,48
DB00332,DB08873,46
DB00292,DB09225,48
DB00681,DB00883,48
DB00384,DB00939,36
DB06697,DB00203,46
DB00620,DB06718,73
DB00955,DB00945,71
DB09074,DB00196,72
DB01349,DB09074,46
DB00686,DB09070,5
DB06772,DB00305,48
DB08903,DB01189,19
DB00187,DB04920,48
DB06697,DB01012,46
DB09146,DB06724,66
DB01590,DB00970,72
DB00969,DB01015,46
DB00213,DB00203,46
DB00384,DB00883,48
DB01235,DB00503,46
DB06216,DB09038,69
DB01012,DB00864,74
DB00798,DB01009,71
DB00207,DB00203,46
DB00652,DB09286,48
DB00379,DB00951,46
DB06697,DB09078,19
DB00663,DB06718,73
DB01186,DB08873,46
DB00607,DB09230,3
DB03585,DB00695,28
DB00630,DB00385,23
DB00224,DB00196,46
DB00187,DB00590,29
DB06700,DB06144,48
DB00553,DB00184,46
DB01551,DB02703,72
DB00681,DB00800,48
DB00402,DB02703,72
DB00477,DB01001,19
DB00939,DB01399,48
DB06216,DB00599,48
DB00238,DB06016,3
DB01228,DB09238,46
DB01580,DB08991,36
DB01000,DB00919,74
DB01054,DB01235,29
DB06772,DB09516,48
DB09215,DB00860,48
DB06700,DB01227,63
DB00610,DB00780,70
DB01349,DB09212,48
DB00379,DB09238,46
DB01172,DB09215,71
DB00800,DB01359,59
DB01100,DB06788,19
DB00344,DB00835,48
DB01628,DB01254,72
DB06700,DB00182,48
DB01045,DB00778,3
DB00735,DB01325,69
DB00590,DB04920,48
DB06700,DB06216,48
DB01628,DB09091,48
DB00418,DB00292,48
DB06144,DB01012,46
DB00912,DB00705,46
DB00477,DB08807,59
DB08867,DB00207,46
DB00184,DB00951,46
DB01283,DB00203,46
DB01100,DB00238,72
DB01357,DB00912,69
DB01418,DB01000,5
DB09091,DB01325,82
DB00599,DB09230,3
DB01351,DB00187,59
DB00238,DB00663,74
DB00852,DB06595,46
DB00990,DB00224,46
DB00418,DB00238,3
DB00275,DB12598,48
DB00444,DB02703,72
DB01045,DB08807,74
DB00778,DB06717,72
DB01100,DB01254,72
DB01029,DB01089,59
DB01129,DB06717,72
DB00908,DB00951,46
DB00238,DB00969,3
DB01418,DB02703,72
DB00231,DB00835,48
DB09091,DB01357,72
DB01221,DB00705,46
DB00182,DB00245,75
DB01399,DB09091,48
DB00250,DB00976,46
DB00798,DB09268,69
DB03585,DB00035,48
DB01100,DB00674,19
DB00705,DB09238,46
DB00782,DB00219,48
DB06144,DB09225,48
DB01222,DB09070,72
DB11581,DB00976,46
DB00333,DB06595,46
DB01411,DB00976,72
DB00488,DB00363,48
DB00344,DB01291,48
DB00541,DB00715,72
DB00368,DB01580,24
DB01169,DB00503,19
DB06724,DB00391,74
DB01227,DB09225,48
DB00945,DB00884,48
DB00599,DB01325,29
DB00690,DB00224,46
DB00630,DB06810,23
DB01452,DB00771,48
DB00332,DB00363,46
DB01039,DB00254,46
DB08901,DB00715,46
DB08807,DB01611,46
DB12598,DB13158,48
DB00333,DB01100,48
DB00696,DB00882,48
DB01551,DB00333,46
DB01091,DB09230,48
DB00363,DB00883,48
DB08896,DB00960,53
DB00340,DB01227,48
DB00765,DB01063,48
DB06697,DB00951,46
DB06772,DB01008,48
DB00136,DB06717,72
DB00960,DB01235,29
DB01437,DB00715,48
DB09286,DB06153,48
DB09286,DB01359,48
DB01418,DB09238,46
DB00804,DB01116,48
DB00690,DB00985,48
DB01100,DB08873,72
DB00292,DB06144,48
DB00862,DB01116,9
DB00224,DB01252,69
DB00323,DB00557,15
DB00976,DB00254,46
DB00864,DB00254,46
DB00182,DB00780,70
DB00590,DB01029,48
DB00686,DB00939,5
DB00363,DB00674,19
DB00809,DB01591,48
DB01111,DB00798,56
DB00939,DB01009,48
DB01045,DB00969,3
DB00641,DB00780,72
DB12598,DB13783,48
DB00250,DB02703,72
DB00835,DB00908,46
DB00765,DB08918,48
DB01166,DB00705,72
DB06144,DB01254,72
DB01452,DB00344,48
DB06700,DB00852,84
DB00384,DB09215,36
DB00541,DB00590,72
DB00402,DB00683,48
DB00780,DB01116,59
DB01045,DB00264,3
DB00391,DB01100,35
DB00344,DB00224,72
DB00798,DB09215,71
DB01008,DB00705,46
DB01551,DB06153,48
DB01029,DB01399,48
DB00203,DB00254,46
DB00951,DB01235,69
DB00474,DB01144,59
DB01062,DB06702,76
DB05109,DB00264,46
DB01452,DB06153,48
DB00860,DB02703,72
DB00333,DB00674,19
DB00590,DB01054,59
DB08903,DB02703,72
DB01283,DB01685,46
DB06216,DB01086,48
DB01235,DB08918,48
DB00368,DB00610,48
DB11126,DB01325,71
DB00333,DB01227,48
DB08901,DB01685,46
DB01235,DB06700,48
DB00800,DB01159,48
DB00674,DB01359,53
DB09231,DB01076,48
DB01351,DB00391,48
DB01153,DB01076,48
DB00683,DB01100,48
DB00251,DB04920,48
DB06810,DB00314,20
DB00250,DB00196,46
DB01169,DB00177,48
DB00800,DB09038,48
DB01349,DB00254,46
DB00809,DB00782,48
DB01399,DB00663,48
DB01351,DB00292,48
DB00695,DB04920,48
DB00333,DB00474,48
DB01091,DB01427,48
DB00599,DB00925,59
DB00477,DB00187,59
DB01580,DB01102,13
DB01076,DB08873,72
DB01045,DB09074,74
DB01590,DB00641,72
DB00250,DB00184,46
DB01169,DB01001,19
DB00316,DB00277,46
DB12598,DB00939,5
DB00477,DB00333,19
DB00990,DB00254,46
DB01062,DB01254,72
DB01359,DB09070,59
DB00864,DB00912,69
DB00835,DB08918,48
DB00182,DB00363,46
DB00213,DB00951,46
DB00778,DB00196,46
DB01129,DB08873,46
DB01009,DB01399,48
DB00663,DB01325,82
DB00925,DB00187,48
DB08873,DB00196,46
DB00418,DB00434,48
DB08901,DB08873,72
DB00333,DB01412,48
DB00177,DB00705,46
DB05109,DB00908,46
DB00959,DB00254,46
DB08807,DB01102,13
DB00839,DB00960,8
DB00908,DB09078,19
DB00800,DB01144,48
DB00474,DB04920,59
DB01100,DB00765,31
DB06700,DB01452,63
DB00238,DB00705,3
DB00960,DB06595,46
DB01228,DB00477,46
DB00589,DB05381,48
DB01708,DB00136,69
DB01189,DB00985,48
DB00182,DB01069,75
DB01159,DB00908,46
DB06696,DB01009,71
DB12278,DB00652,48
DB00939,DB09212,48
DB00864,DB00541,48
DB01169,DB00925,48
DB00477,DB00645,48
DB00213,DB02703,72
DB00379,DB00203,46
DB00864,DB09074,46
DB06663,DB00912,8
DB00277,DB00976,46
DB00316,DB00196,46
DB00692,DB01144,48
DB00683,DB01235,48
DB00238,DB00223,74
DB00264,DB01580,72
DB00315,DB00391,48
DB00177,DB01235,29
DB00715,DB06702,76
DB00610,DB00696,70
DB06700,DB00705,46
DB00681,DB00335,48
DB00759,DB06717,72
DB01283,DB03585,48
DB00908,DB00862,19
DB00744,DB00884,48
DB06772,DB00385,48
DB01591,DB00652,48
DB00715,DB06700,48
DB04920,DB09038,48
DB00908,DB01116,48
DB01039,DB00976,46
DB00264,DB00224,72
DB00184,DB00363,46
DB00363,DB00590,48
DB00231,DB00557,15
DB01186,DB00316,48
DB00333,DB00951,46
DB09078,DB00224,46
DB00744,DB00976,46
DB09212,DB01013,48
DB00696,DB00344,36
DB01418,DB00213,46
DB13595,DB00663,2
DB01399,DB01222,48
DB00385,DB00735,71
DB00384,DB01144,48
DB01045,DB00335,74
DB01179,DB02703,72
DB00674,DB00254,46
DB00238,DB00990,74
DB06697,DB06702,76
DB01628,DB02703,72
DB00245,DB01012,46
DB01283,DB00277,46
DB00686,DB01628,5
DB00939,DB01325,69
DB13783,DB00959,48
DB00418,DB01015,3
DB00919,DB08991,71
DB01045,DB00525,72
DB00852,DB09225,60
DB00939,DB00663,48
DB00477,DB06699,19
DB00810,DB01116,48
DB00590,DB09038,48
DB00238,DB09078,3
DB03756,DB00224,46
DB06144,DB06697,46
DB00254,DB00607,69
DB01418,DB01009,5
DB01189,DB00715,48
DB00715,DB09225,48
DB06595,DB02703,72
DB11636,DB12598,69
DB01189,DB00391,48
DB00864,DB00939,56
DB09038,DB01235,29
DB01283,DB00207,46
DB00617,DB01685,46
DB00589,DB01204,48
DB01186,DB09074,46
DB01551,DB01227,48
DB01221,DB00323,48
DB00759,DB00196,46
DB01349,DB01628,48
DB00806,DB00275,59
DB06217,DB00951,46
DB00332,DB06697,46
DB00695,DB00391,48
DB00277,DB09074,46
DB06724,DB13158,2
DB00681,DB01169,48
DB01062,DB11315,48
DB01221,DB01254,72
DB01580,DB09225,48
DB00315,DB00333,48
DB00418,DB01351,48
DB00224,DB02703,72
DB01054,DB00695,48
DB13783,DB01325,69
DB00925,DB09238,59
DB01172,DB01399,71
DB00862,DB00800,9
DB01349,DB08873,46
DB01015,DB00715,8
DB01228,DB00951,46
DB00368,DB00264,24
DB00690,DB00203,46
DB01551,DB06274,48
DB00418,DB00344,3
DB00344,DB12598,72
DB00335,DB00692,59
DB00864,DB00860,48
DB00652,DB00645,48
DB11126,DB01070,48
DB00674,DB00203,46
DB06697,DB01054,48
DB01015,DB00705,46
DB00839,DB06718,8
DB00757,DB00557,19
DB00864,DB05260,48
DB11581,DB09074,46
DB00945,DB00620,48
DB00759,DB00254,46
DB00695,DB09038,48
DB01628,DB08991,48
DB00884,DB00196,72
DB00590,DB01001,4
DB00391,DB00363,35
DB00589,DB00959,48
DB05528,DB00316,79
DB00474,DB00316,3
DB01086,DB01235,48
DB00363,DB01591,19
DB00744,DB09212,48
DB00477,DB00207,19
DB00681,DB09231,48
DB01283,DB09238,46
DB06810,DB09212,71
DB01045,DB08798,3
DB00790,DB12598,48
DB00681,DB00590,48
DB00238,DB05381,3
DB00960,DB00908,46
DB01551,DB00765,31
DB00852,DB00363,46
DB00663,DB00674,48
DB00553,DB09074,46
DB00735,DB01283,48
DB01045,DB00757,3
DB01166,DB00976,72
DB01399,DB00630,48
DB01159,DB01235,29
DB00258,DB08930,74
DB13783,DB00620,48
DB01291,DB01325,82
DB00264,DB11994,72
DB00477,DB00277,46
DB06700,DB01001,84
DB00368,DB00960,24
DB01045,DB09078,3
DB06724,DB00884,74
DB00333,DB00908,46
DB01590,DB00683,72
DB00959,DB00976,72
DB11610,DB13783,69
DB00987,DB06717,72
DB01418,DB00207,46
DB09070,DB00765,59
DB00182,DB00275,59
DB01045,DB00207,3
DB11817,DB08873,46
DB00553,DB00203,46
DB01100,DB00292,48
DB01590,DB08896,72
DB00264,DB00908,72
DB00245,DB00951,46
DB01254,DB00196,46
DB01045,DB00316,3
DB12598,DB00287,69
DB00835,DB01015,46
DB01580,DB00765,31
DB06217,DB00363,46
DB00363,DB00177,46
DB00589,DB00182,46
DB00645,DB08918,48
DB00258,DB00630,74
DB06626,DB02703,72
DB00599,DB00695,59
DB01129,DB00254,46
DB01228,DB00715,46
DB01159,DB00187,48
DB04920,DB00641,48
DB01283,DB06736,48
DB00908,DB12278,48
DB01611,DB06803,74
DB04918,DB09268,69
DB00499,DB00277,46
DB00474,DB00883,59
DB08896,DB00976,72
DB01422,DB04920,48
DB00852,DB09238,46
DB00641,DB00541,72
DB01166,DB00254,72
DB01116,DB00275,59
DB00599,DB09038,59
DB00790,DB06736,48
DB01100,DB01086,48
DB01159,DB00384,48
DB00864,DB00744,56
DB00333,DB00695,48
DB00264,DB00835,72
DB00599,DB01357,69
DB01159,DB01069,48
DB00852,DB00503,46
DB09074,DB00238,72
DB00696,DB09286,48
DB01169,DB00323,48
DB00315,DB06700,48
DB01186,DB00196,46
DB00695,DB00839,69
DB00315,DB00277,46
DB06700,DB01418,48
DB00652,DB00384,48
DB00250,DB01086,48
DB01045,DB00912,74
DB00238,DB00541,74
DB13158,DB09067,69
DB01169,DB00960,48
DB00418,DB00590,59
DB01221,DB06153,48
DB00959,DB00203,46
DB06700,DB00610,84
DB00238,DB06702,76
DB00474,DB00681,59
DB00245,DB12278,48
DB05109,DB00254,46
DB01412,DB00277,46
DB08896,DB01580,53
DB00641,DB06792,74
DB00561,DB00182,70
DB01045,DB00332,3
DB00203,DB01685,46
DB00245,DB00219,48
DB12598,DB00705,74
DB09078,DB00503,19
DB00444,DB00976,46
DB00860,DB00695,82
DB06016,DB01012,46
DB01357,DB00705,46
DB06772,DB00990,48
DB12598,DB01013,48
DB00391,DB06702,1
DB01590,DB01252,69
DB00177,DB01685,46
DB01116,DB00335,59
DB00652,DB06153,48
DB01054,DB01144,48
DB00344,DB00705,46
DB06144,DB00951,46
DB00418,DB00231,3
DB01222,DB01254,72
DB01551,DB00182,68
DB01064,DB00852,48
DB01227,DB09286,48
DB01283,DB09212,48
DB00674,DB06702,69
DB00590,DB00765,59
DB00790,DB00883,48
DB00969,DB09074,46
DB01100,DB00976,72
DB00862,DB09238,9
DB01076,DB06792,74
DB01093,DB01076,48
DB01325,DB00391,48
DB01221,DB01159,48
DB00525,DB00364,66
DB00203,DB01029,9
DB06772,DB08873,72
DB00477,DB00683,48
DB00238,DB00333,3
DB00238,DB00745,3
DB00203,DB00177,9
DB00418,DB01452,48
DB13595,DB00860,2
DB13783,DB00264,69
DB01189,DB01221,48
DB09074,DB02703,72
DB11636,DB00686,69
DB09286,DB00790,48
DB00402,DB06216,48
DB01359,DB01291,13
DB01045,DB00213,3
DB00652,DB00292,48
DB01186,DB01054,48
DB00363,DB01580,48
DB01070,DB01325,50
DB00258,DB04920,69
DB00177,DB00335,48
DB00292,DB01359,24
DB00852,DB06144,60
DB01086,DB06153,48
DB00177,DB01089,59
DB01590,DB00810,72
DB01159,DB00196,46
DB00277,DB00715,46
DB00641,DB01186,72
DB00692,DB06268,59
DB00231,DB01100,48
DB00959,DB00951,74
DB00368,DB00182,70
DB00224,DB01357,74
DB06736,DB09091,48
DB00663,DB06717,72
DB01351,DB00884,3
DB01591,DB01422,46
DB05381,DB01015,46
DB01351,DB00335,59
DB00883,DB00254,46
DB00674,DB01019,48
DB01159,DB00960,48
DB01039,DB01076,48
DB00477,DB02703,72
DB01169,DB00335,48
DB01015,DB01252,8
DB00477,DB13595,66
DB01062,DB00705,46
DB00238,DB01076,48
DB01045,DB08903,74
DB01437,DB01069,48
DB01452,DB01580,48
DB01422,DB00884,48
DB01623,DB01227,48
DB13158,DB08873,72
DB06216,DB06153,48
DB01623,DB09225,48
DB00333,DB08873,72
DB00864,DB01129,72
DB06697,DB00681,69
DB06772,DB06699,48
DB00599,DB01029,59
DB00925,DB00384,48
DB00692,DB00695,48
DB00686,DB01254,5
DB06697,DB00364,66
DB00136,DB00203,46
DB00541,DB00196,72
DB01009,DB00884,48
DB09231,DB00196,72
DB01359,DB06663,53
DB00250,DB09238,46
DB01551,DB00985,48
DB00835,DB06700,48
DB01166,DB01012,46
DB00238,DB06595,3
DB00231,DB00224,46
DB00990,DB00705,46
DB01062,DB00203,46
DB00674,DB00184,48
DB00434,DB00771,48
DB00344,DB00503,46
DB00683,DB01086,48
DB06626,DB00224,72
DB00864,DB05109,48
DB01100,DB00835,48
DB01590,DB00207,72
DB01590,DB06772,72
DB01045,DB00224,74
DB00238,DB00744,3
DB09230,DB00196,72
DB00477,DB09286,48
DB01172,DB08991,71
DB12598,DB01399,5
DB08896,DB09074,46
DB01452,DB00765,31
DB00908,DB06697,72
DB01159,DB01452,48
DB00589,DB00224,46
DB01033,DB00363,48
DB00238,DB01418,3
DB00674,DB12278,69
DB00641,DB00860,72
DB12070,DB00264,46
DB00238,DB00250,3
DB01129,DB00203,46
DB06803,DB06595,46
DB00315,DB00207,46
DB01189,DB00835,48
DB00177,DB00765,59
DB01159,DB01227,48
DB00925,DB09038,48
DB00477,DB01437,48
DB01351,DB08867,74
DB00663,DB06819,69
DB00641,DB00759,72
DB00503,DB04572,46
DB01551,DB00264,46
DB00589,DB00683,48
DB08903,DB00503,19
DB00503,DB00254,46
DB01418,DB12598,5
DB03756,DB00705,46
DB06626,DB00203,46
DB01045,DB01351,3
DB00323,DB08918,48
DB01100,DB06697,32
DB01186,DB00960,24
DB00590,DB01102,4
DB00681,DB00275,48
DB00864,DB06717,72
DB00860,DB01325,82
DB00333,DB01254,72
DB01169,DB06788,19
DB00238,DB00541,3
DB00474,DB00800,59
DB01590,DB02703,72
DB00264,DB00238,72
DB01418,DB00254,46
DB01708,DB00203,46
DB01045,DB01129,3
DB00264,DB00384,48
DB01159,DB00344,48
DB00806,DB09238,59
DB09038,DB06718,8
DB01186,DB00860,48
DB00945,DB00035,48
DB01100,DB01189,19
DB01228,DB00503,46
DB00207,DB01591,19
DB00136,DB09074,46
DB00238,DB00499,3
DB08807,DB08991,36
DB01591,DB01188,46
DB01186,DB00599,48
DB08896,DB00264,53
DB00835,DB00363,46
DB08903,DB01001,19
DB00864,DB06736,56
DB01590,DB00541,72
DB00203,DB00790,72
DB00641,DB00599,72
DB00315,DB00477,48
DB00245,DB00238,46
DB00599,DB01418,3
DB01116,DB01089,59
DB00363,DB08918,72
DB00960,DB01611,46
DB08896,DB00187,53
DB00391,DB00245,1
DB08918,DB01623,48
DB00590,DB09231,59
DB01551,DB01412,48
DB09238,DB00196,72
DB01054,DB00384,48
DB01186,DB01204,48
DB08991,DB01222,48
DB00692,DB01235,29
DB00368,DB01064,48
DB00683,DB00705,46
DB01359,DB01009,36
DB01172,DB00735,71
DB00184,DB00976,46
DB00809,DB12278,48
DB01437,DB01235,48
DB00692,DB00323,48
DB00735,DB09215,48
DB01013,DB06717,72
DB01351,DB00264,59
DB00800,DB00925,59
DB01009,DB06595,46
DB00590,DB00790,48
DB01437,DB06700,48
DB08918,DB06016,48
DB01045,DB01427,74
DB00474,DB00780,59
DB01029,DB06595,46
DB12598,DB01222,48
DB01009,DB01685,46
DB01303,DB13783,69
DB00402,DB08873,46
DB00503,DB01048,74
DB00960,DB12598,36
DB09414,DB11093,66
DB09238,DB06702,76
DB01227,DB01412,48
DB00187,DB01628,36
DB01076,DB00503,72
DB00315,DB08918,48
DB00344,DB08873,72
DB00745,DB00196,46
DB00477,DB06717,72
DB00810,DB01551,48
DB00864,DB00839,69
DB00959,DB09067,69
DB00641,DB00203,46
DB11817,DB00196,46
DB00864,DB08918,46
DB01186,DB00187,24
DB00182,DB01291,48
DB06144,DB00477,46
DB01221,DB00835,48
DB00477,DB01189,19
DB01045,DB08901,74
DB00402,DB00985,48
DB06016,DB00203,46
DB01349,DB09215,48
DB00809,DB01062,48
DB01045,DB00617,3
DB00757,DB01012,46
DB00203,DB05265,72
DB01418,DB00277,46
DB01169,DB00384,48
DB01611,DB06697,32
DB00912,DB00196,46
DB00852,DB00715,46
DB00645,DB09286,48
DB06772,DB00203,46
DB00683,DB01227,48
DB01222,DB00695,82
DB00599,DB06700,48
DB00745,DB01254,72
DB00960,DB00224,46
DB11636,DB01418,69
DB06810,DB01628,71
DB01708,DB06717,72
DB01116,DB11315,48
DB00391,DB06153,48
DB00959,DB00224,72
DB00695,DB00919,48
DB00323,DB00344,48
