d1,d2,type
DB00635,DB04575,72
DB00377,DB00264,46
DB06589,DB00508,72
DB00822,DB00199,46
DB00483,DB03128,48
DB00826,DB00568,48
DB06207,DB08873,72
DB01002,DB08873,72
DB08822,DB00768,48
DB00492,DB01223,74
DB00908,DB09300,48
DB00603,DB00283,46
DB06207,DB01595,72
DB00586,DB00270,46
DB00377,DB08865,46
DB00748,DB01211,46
DB08903,DB00374,19
DB00297,DB00736,46
DB00435,DB00264,48
DB01253,DB00381,48
DB08873,DB00212,74
DB01047,DB01211,72
DB01168,DB01001,48
DB00708,DB00748,48
DB00475,DB01002,48
DB00475,DB00750,48
DB00991,DB00770,69
DB00218,DB00370,19
DB06212,DB00455,72
DB01174,DB00564,3
DB09068,DB00196,46
DB01021,DB04876,69
DB01589,DB08816,46
DB00179,DB00768,48
DB00972,DB01601,46
DB00483,DB00598,53
DB02513,DB09216,48
DB00738,DB04876,69
DB00219,DB00486,84
DB09053,DB06742,72
DB00374,DB01283,48
DB00308,DB04953,19
DB01223,DB00475,69
DB01589,DB00270,46
DB00219,DB00496,48
DB00477,DB09232,48
DB08903,DB08864,19
DB00633,DB00486,15
DB09147,DB06210,74
DB00564,DB01353,48
DB01563,DB01501,48
DB00602,DB01211,46
DB08873,DB01601,74
DB00370,DB01601,46
DB13179,DB00283,46
DB00220,DB01211,69
DB00708,DB00270,46
DB01595,DB00933,48
DB06441,DB08887,5
DB01222,DB00880,82
DB00908,DB01029,46
DB00370,DB00212,72
DB00474,DB00477,48
DB09216,DB00300,48
DB01588,DB00199,46
DB00701,DB00977,74
DB00381,DB00220,46
DB01589,DB00633,48
DB01626,DB01116,59
DB01223,DB01059,46
DB00712,DB00635,48
DB00474,DB00283,48
DB08822,DB00972,48
DB01589,DB00220,46
DB00829,DB01353,48
DB00474,DB01501,48
DB08816,DB00270,46
DB00738,DB00412,69
DB01159,DB01437,48
DB01615,DB00264,59
DB00586,DB00635,48
DB00304,DB00412,69
DB01174,DB00471,3
DB00231,DB08873,46
DB01353,DB06144,48
DB01463,DB00494,48
DB00924,DB00645,48
DB06212,DB08873,72
DB00474,DB00273,48
DB00564,DB06603,74
DB01021,DB00511,48
DB01353,DB01588,48
DB01116,DB01054,59
DB06144,DB01211,46
DB09232,DB01159,48
DB01253,DB06742,48
DB01200,DB01054,48
DB04908,DB04953,48
DB00633,DB01353,48
DB01009,DB00654,69
DB00939,DB08970,48
DB00568,DB00496,46
DB00643,DB01211,46
DB00598,DB06802,36
DB00377,DB00199,46
DB00768,DB00270,46
DB00643,DB00196,46
DB01463,DB09068,48
DB00219,DB00273,48
DB08992,DB00196,72
DB01587,DB01106,48
DB01223,DB09167,46
DB00497,DB08910,48
DB06589,DB00455,72
DB01595,DB00273,48
DB00486,DB08822,48
DB01626,DB00880,59
DB06772,DB00523,48
DB00264,DB00598,72
DB09283,DB00374,52
DB00497,DB01587,48
DB06207,DB00199,72
DB08865,DB00199,19
DB06594,DB00765,31
DB01253,DB00492,72
DB01463,DB04953,48
DB00564,DB00497,3
DB01211,DB00497,48
DB00829,DB00736,46
DB01399,DB09216,48
DB00636,DB08865,46
DB00738,DB00446,46
DB00933,DB01466,48
DB11915,DB08865,46
DB00586,DB01077,48
DB01200,DB09167,36
DB00862,DB09220,9
DB01466,DB04953,48
DB01589,DB00273,48
DB01253,DB00270,46
DB00862,DB11362,9
DB01501,DB04908,48
DB01227,DB01466,48
DB01177,DB06802,71
DB01159,DB01029,46
DB00652,DB06594,48
DB00219,DB00652,48
DB01587,DB01615,48
DB00218,DB00557,19
DB04938,DB00283,46
DB00933,DB01601,46
DB08981,DB00635,48
DB00477,DB00768,48
DB00486,DB00264,48
DB04938,DB08865,46
DB00195,DB00374,59
DB09570,DB00977,74
DB01559,DB08873,46
DB00179,DB08981,48
DB00642,DB00511,57
DB01174,DB00712,3
DB02513,DB08992,48
DB02513,DB01054,48
DB00910,DB08820,72
DB01174,DB00136,3
DB00486,DB00557,15
DB01058,DB00300,46
DB06594,DB00748,48
DB00455,DB00270,46
DB00370,DB01589,15
DB06690,DB00645,48
DB01628,DB09138,48
DB06742,DB08820,72
DB00829,DB08865,46
DB01601,DB01059,19
DB09078,DB01211,19
DB06772,DB00791,48
DB09053,DB01628,72
DB01172,DB09216,71
DB00474,DB00652,48
DB00231,DB00199,46
DB00475,DB01227,48
DB00315,DB01615,48
DB00104,DB00331,69
DB00195,DB00712,36
DB01601,DB00957,74
DB00708,DB09272,38
DB00829,DB01002,48
DB00308,DB00557,19
DB01054,DB08873,46
DB00633,DB00273,48
DB00712,DB01222,48
DB00652,DB00297,48
DB00862,DB00220,72
DB00264,DB01182,72
DB00195,DB00908,46
DB00231,DB00645,48
DB00474,DB09068,48
DB00908,DB00826,72
DB00972,DB00235,52
DB09078,DB08820,72
DB01466,DB06144,48
DB01589,DB06594,48
DB01059,DB00900,74
DB09068,DB01626,46
DB01227,DB00273,48
DB00455,DB01601,46
DB00924,DB01615,48
DB00508,DB01299,72
DB00627,DB00412,69
DB08903,DB06699,19
DB00652,DB01002,48
DB12026,DB01211,46
DB00849,DB00557,15
DB01168,DB01615,48
DB00768,DB00557,15
DB00569,DB11362,5
DB00297,DB01437,48
DB06594,DB00427,48
DB00212,DB01021,59
DB08860,DB01369,72
DB00231,DB01466,48
DB00397,DB09273,48
DB01116,DB00598,59
DB00199,DB01589,72
DB00395,DB00494,48
DB08820,DB00270,72
DB08981,DB09138,48
DB00977,DB04938,48
DB00492,DB00179,48
DB06802,DB08970,48
DB06690,DB06594,48
DB00300,DB00900,69
DB00598,DB00586,36
DB00553,DB01211,46
DB00924,DB08865,46
DB01174,DB00969,3
DB00220,DB00603,74
DB00603,DB00196,46
DB00474,DB00645,48
DB00750,DB01615,48
DB00738,DB00218,19
DB01589,DB00494,48
DB06699,DB00511,57
DB00708,DB00508,48
DB00297,DB00645,48
DB00195,DB00179,36
DB09078,DB01165,19
DB00273,DB00957,74
DB01057,DB01295,53
DB00708,DB01587,48
DB01466,DB00455,48
DB00497,DB00195,46
DB00793,DB01054,48
DB00370,DB01615,15
DB01009,DB00896,48
DB00264,DB00492,48
DB01253,DB00508,48
DB01589,DB06144,48
DB00297,DB00220,46
DB09068,DB00377,63
DB01615,DB04908,48
DB04938,DB00736,46
DB00455,DB01501,48
DB09102,DB08865,46
DB06802,DB00635,48
DB01157,DB00900,66
DB00564,DB00924,3
DB01177,DB00300,72
DB00270,DB08822,48
DB00300,DB08864,72
DB00880,DB00331,69
DB08860,DB00370,72
DB00492,DB00586,48
DB00598,DB01399,36
DB09216,DB00035,48
DB08864,DB01253,72
DB01200,DB01559,48
DB01222,DB00220,72
DB00347,DB00273,46
DB00712,DB01283,48
DB09147,DB01059,74
DB06589,DB04953,19
DB00586,DB00939,48
DB00793,DB00900,66
DB06207,DB06152,4
DB01077,DB06696,23
DB09053,DB06603,72
DB01165,DB00104,19
DB00933,DB00264,46
DB01338,DB01227,48
DB01559,DB00283,46
DB01463,DB06594,48
DB00564,DB00455,3
DB00497,DB00750,48
DB00972,DB06144,15
DB06802,DB00896,48
DB01628,DB08865,46
DB01399,DB01077,48
DB06207,DB00477,72
DB01615,DB06594,48
DB09102,DB00270,46
DB06207,DB06212,72
DB00370,DB01001,48
DB01174,DB00849,3
DB00564,DB00492,3
DB00474,DB00508,48
DB00962,DB01353,48
DB00283,DB01168,1
DB09220,DB00264,59
DB00652,DB09068,48
DB09068,DB01601,72
DB09068,DB00477,46
DB09143,DB01601,72
DB00427,DB00768,48
DB05351,DB00270,46
DB01218,DB08820,72
DB01253,DB00933,48
DB00924,DB01601,46
DB00474,DB09167,3
DB09068,DB01106,48
DB00508,DB00427,48
DB01159,DB00880,48
DB00633,DB04953,48
DB01626,DB01001,48
DB00195,DB00212,59
DB09068,DB00270,46
DB00564,DB08798,3
DB00768,DB01283,48
DB00339,DB08820,72
DB00908,DB04953,19
DB09396,DB01211,46
DB00972,DB01029,46
DB09053,DB01059,72
DB06772,DB00179,48
DB01021,DB01338,72
DB00768,DB00654,69
DB06772,DB00445,48
DB00972,DB00708,15
DB00270,DB00196,72
DB00643,DB08820,72
DB06690,DB00455,48
DB01227,DB00494,48
DB00598,DB08992,59
DB01595,DB00748,48
DB00395,DB00427,48
DB01615,DB00427,48
DB01297,DB01283,36
DB06690,DB00486,15
DB00381,DB08822,48
DB00508,DB01501,48
DB00564,DB00750,48
DB06742,DB01211,46
DB08816,DB00199,46
DB00953,DB01168,48
DB00849,DB08992,3
DB01595,DB00199,46
DB01211,DB00738,19
DB00586,DB01283,48
DB00477,DB00486,15
DB00645,DB01588,48
DB00496,DB00486,84
DB00738,DB08820,72
DB00896,DB03793,69
DB00924,DB01563,48
DB01218,DB01211,72
DB00708,DB01466,48
DB01200,DB00270,46
DB00683,DB00933,48
DB01174,DB00603,3
DB08910,DB01211,46
DB01200,DB01159,48
DB06772,DB06699,48
DB00991,DB00635,48
DB00455,DB00482,46
DB01283,DB09167,46
DB00972,DB01159,15
DB00308,DB08865,19
DB00924,DB00195,46
DB01159,DB00196,46
DB06207,DB09232,59
DB00427,DB00455,48
DB00471,DB00283,46
DB00370,DB08816,46
DB00768,DB00635,48
DB00991,DB00896,48
DB00643,DB00199,46
DB09078,DB06663,19
DB00645,DB01501,48
DB00231,DB00486,15
DB00297,DB00765,31
DB06690,DB00508,48
DB01168,DB00816,48
DB01174,DB00708,3
DB00497,DB01501,48
DB00496,DB08873,46
DB00477,DB00849,48
DB06589,DB01029,46
DB09053,DB00455,72
DB01002,DB00486,15
DB08822,DB08981,48
DB09216,DB00917,69
DB01223,DB01601,46
DB00670,DB00273,48
DB00014,DB00331,69
DB00262,DB00511,57
DB01200,DB00220,46
DB00793,DB00381,48
DB00497,DB01437,48
DB00862,DB08820,72
DB06772,DB00642,48
DB00474,DB01353,48
DB00195,DB01009,36
DB01047,DB01021,82
DB00924,DB06690,48
DB09053,DB08820,72
DB01004,DB00879,48
DB00645,DB00765,31
DB00220,DB00273,46
DB00849,DB00736,46
DB08860,DB00455,72
DB00849,DB04572,46
DB06212,DB01369,72
DB01297,DB01009,36
DB01116,DB01466,48
DB01353,DB00768,48
DB00283,DB00765,31
DB04930,DB00199,46
DB06144,DB00199,46
DB00212,DB01211,69
DB00381,DB00908,74
DB08864,DB00283,72
DB01116,DB00492,59
DB00231,DB00768,48
DB00455,DB08910,48
DB00370,DB00455,15
DB06212,DB00401,72
DB01466,DB06212,48
DB00723,DB01168,70
DB01595,DB01588,48
DB00474,DB00486,15
DB01595,DB09068,48
DB00701,DB00496,46
DB01392,DB00557,69
DB01615,DB06144,48
DB06690,DB00633,48
DB01595,DB01601,46
DB01392,DB00683,69
DB01002,DB00494,48
DB01168,DB00381,59
DB00264,DB00220,72
DB09078,DB08903,19
DB00712,DB00179,48
DB00617,DB01029,46
DB00652,DB09125,48
DB00564,DB06210,3
DB00397,DB00598,48
DB08822,DB00179,48
DB01002,DB01587,48
DB00822,DB01211,46
DB00494,DB00557,15
DB01047,DB00677,48
DB00908,DB06663,19
DB06145,DB08860,48
DB00683,DB00395,48
DB00896,DB01059,48
DB00598,DB06152,48
DB00633,DB00427,48
DB00652,DB01626,48
DB00212,DB00270,59
DB00199,DB06699,19
DB00395,DB00736,46
DB01587,DB01211,46
DB00374,DB00939,48
DB06287,DB00412,69
DB01057,DB00782,69
DB08860,DB01054,72
DB00880,DB00412,69
DB01159,DB00494,48
DB06696,DB00515,56
DB01174,DB00765,31
DB06212,DB01001,72
DB08903,DB00270,19
DB06144,DB08820,72
DB01168,DB00377,63
DB00483,DB01019,48
DB01223,DB00270,46
DB00297,DB01601,46
DB08867,DB01601,72
DB00339,DB08865,46
DB09040,DB00270,48
DB01589,DB08820,72
DB00849,DB01437,48
DB00370,DB00701,72
DB00264,DB00557,72
DB03793,DB09216,48
DB00475,DB00496,46
DB00908,DB00412,46
DB06207,DB00643,72
DB00297,DB01029,48
DB08860,DB00196,46
DB00701,DB00477,46
DB09220,DB00492,59
DB00564,DB09102,74
DB00738,DB00477,19
DB01466,DB01588,48
DB00270,DB00492,48
DB09300,DB01466,48
DB00426,DB01211,46
DB00455,DB08865,46
DB00564,DB08970,74
DB01159,DB04953,48
DB06207,DB00397,4
DB00235,DB00374,52
DB06212,DB00635,72
DB00297,DB01501,48
DB00782,DB00496,48
DB00136,DB08820,72
DB06589,DB06287,72
DB06707,DB00264,24
DB00636,DB00283,46
DB09053,DB00496,46
DB00264,DB01177,72
DB00474,DB09232,3
DB00475,DB08910,48
DB01174,DB12026,3
DB00854,DB01501,48
DB12026,DB00283,46
DB09324,DB01172,74
DB00652,DB01174,48
DB06152,DB09273,48
DB00854,DB01002,48
DB01227,DB08865,46
DB00598,DB00908,46
DB01589,DB01501,48
DB01168,DB06706,48
DB09232,DB00435,48
DB08970,DB04573,72
DB00497,DB00477,46
DB00370,DB01587,15
DB00370,DB01597,72
DB01029,DB00765,59
DB08860,DB00972,72
DB00474,DB08822,59
DB01563,DB00395,48
DB06772,DB09143,48
DB08903,DB00370,19
DB01588,DB01106,48
DB01628,DB00283,46
DB01392,DB00370,72
DB00130,DB00581,69
DB00297,DB00300,46
DB00179,DB00972,48
DB06772,DB00978,48
DB01253,DB06287,48
DB01589,DB00486,15
DB00492,DB00991,48
DB06589,DB13179,72
DB00297,DB01463,48
DB00972,DB00908,46
DB06207,DB08816,72
DB12026,DB01029,46
DB00564,DB00910,3
DB00212,DB01223,74
DB00231,DB00412,46
DB01615,DB01106,48
DB01174,DB06287,3
DB00508,DB01218,72
DB00556,DB00014,19
DB00477,DB00708,48
DB08865,DB00862,19
DB00564,DB08820,72
DB00564,DB00712,3
DB06212,DB01206,72
DB00370,DB01159,15
DB00273,DB00494,48
DB00962,DB01595,48
DB00708,DB00297,48
DB00486,DB00492,48
DB00564,DB00768,3
DB06603,DB00014,19
DB00908,DB08820,72
DB00179,DB01009,48
DB00568,DB00195,46
DB00972,DB00231,15
DB00602,DB00270,46
DB01159,DB08910,48
DB00014,DB01059,19
DB06690,DB00748,48
DB01628,DB01211,46
DB06603,DB00196,19
DB00374,DB01054,59
DB00962,DB00645,48
DB00014,DB00412,69
DB01001,DB00880,82
DB00482,DB01211,46
DB01628,DB00908,46
DB11633,DB08860,48
DB01353,DB01563,48
DB01159,DB00496,46
DB00748,DB00196,46
DB00212,DB00381,59
DB01595,DB01211,46
DB00862,DB01029,9
DB09216,DB08970,48
DB09068,DB01589,72
DB00924,DB00283,46
DB08864,DB08873,72
DB08910,DB01106,48
DB01047,DB01059,48
DB00708,DB09068,48
DB00486,DB00401,48
DB00195,DB00477,46
DB09053,DB00511,57
DB00492,DB01009,48
DB00475,DB00270,46
DB00264,DB00195,72
DB09300,DB00854,48
DB00381,DB00283,46
DB01615,DB00455,48
DB00477,DB08822,48
DB00492,DB00482,48
DB01159,DB01227,48
DB00768,DB01601,46
DB00397,DB00723,48
DB00854,DB00557,15
DB00412,DB00770,5
DB00708,DB00933,48
DB00991,DB08981,48
DB11915,DB00199,46
DB08865,DB00283,46
DB00471,DB01029,46
DB06802,DB00880,69
DB01338,DB00854,48
DB00564,DB11915,3
DB01563,DB00427,48
DB01200,DB00621,8
DB00179,DB01021,69
DB01194,DB00196,46
DB00370,DB01437,15
DB01004,DB00900,48
DB00455,DB00765,31
DB00455,DB04908,48
DB00908,DB01211,46
DB01194,DB00270,46
DB01253,DB00455,48
DB01223,DB00977,72
DB00497,DB00557,15
DB00370,DB00708,15
DB00602,DB00196,46
DB00014,DB00557,19
DB01595,DB01353,48
DB00617,DB00199,46
DB00565,DB01177,39
DB00231,DB00196,46
DB00636,DB01211,46
DB08864,DB00701,72
DB01283,DB00635,48
DB00768,DB01628,48
DB00496,DB00652,48
DB00826,DB00401,48
DB00677,DB00977,74
DB00849,DB00195,59
DB00991,DB00654,69
DB06212,DB00701,72
DB06777,DB08865,46
DB00474,DB01463,48
DB00564,DB00494,48
DB08865,DB00270,19
DB00199,DB00497,48
DB01116,DB00854,48
DB00477,DB01595,48
DB00212,DB01392,36
DB00712,DB01047,48
DB00482,DB00635,48
DB01223,DB00231,69
DB00969,DB09272,38
DB09068,DB00924,48
DB00492,DB00765,59
DB00962,DB01588,48
DB06802,DB01047,48
DB00738,DB00496,46
DB00412,DB00482,46
DB00477,DB00199,19
DB00862,DB00880,9
DB01002,DB00455,48
DB01211,DB00273,46
DB00908,DB00482,46
DB00712,DB00991,48
DB09138,DB06696,23
DB01227,DB00395,48
DB01177,DB01009,71
DB09570,DB00446,46
DB06207,DB06287,72
DB06772,DB00603,48
DB01253,DB00598,18
DB00231,DB00477,48
DB00395,DB00768,48
DB00677,DB00782,69
DB00782,DB09272,38
DB00598,DB00511,53
DB00972,DB00645,15
DB00556,DB01001,19
DB01218,DB00195,46
DB00633,DB00645,48
DB01200,DB01253,48
DB00586,DB00283,46
DB00677,DB01338,69
DB00683,DB09570,72
DB01116,DB00195,59
DB01227,DB00455,48
DB00708,DB00557,15
DB00477,DB00633,48
DB01253,DB00635,48
DB01501,DB08910,48
DB00723,DB01626,70
DB04876,DB00492,48
DB01002,DB01353,48
DB01057,DB00195,53
DB00677,DB00219,69
DB08910,DB00300,46
DB00195,DB06603,72
DB01194,DB00283,46
DB01168,DB00765,59
DB08867,DB00283,72
DB00896,DB00977,72
DB00564,DB00602,3
DB08903,DB01211,72
DB00910,DB00270,46
DB01211,DB06287,48
DB00924,DB08873,46
DB01174,DB00304,69
DB08910,DB00557,15
DB01159,DB00264,46
DB00908,DB00708,48
DB01588,DB08910,48
DB09220,DB00381,59
DB00564,DB00969,3
DB00455,DB09167,46
DB08910,DB00283,46
DB00633,DB00768,48
DB01615,DB00557,15
DB01253,DB06774,48
DB00748,DB00220,46
DB00264,DB00370,72
DB08860,DB01001,72
DB00496,DB00708,48
DB06589,DB01200,72
DB00569,DB00235,5
DB00829,DB06594,48
DB00908,DB00793,72
DB00933,DB00768,48
DB08860,DB08816,46
DB01399,DB00635,48
DB00564,DB00304,69
DB00401,DB01601,72
DB00482,DB01399,48
DB00643,DB00511,57
DB00362,DB00900,66
DB00977,DB08820,72
DB06690,DB01587,48
DB01588,DB00455,48
DB01437,DB00494,48
DB00497,DB00683,48
DB04908,DB00957,72
DB00564,DB01182,74
DB08910,DB00199,46
DB00569,DB00770,5
DB06210,DB09167,46
DB01588,DB08865,46
DB00179,DB00635,48
DB08860,DB00701,72
DB00708,DB01168,48
DB00231,DB00933,48
DB00477,DB06603,72
DB01165,DB08864,19
DB00712,DB00196,46
DB01168,DB01021,59
DB00564,DB01501,48
DB00972,DB00199,46
DB01601,DB00446,3
DB09570,DB00270,46
DB00264,DB00880,48
DB09285,DB00712,48
DB00586,DB00896,48
DB00264,DB08822,48
DB01601,DB00283,46
DB00635,DB00977,72
DB00497,DB00273,48
DB01466,DB00496,46
DB00933,DB00496,46
DB01002,DB01466,48
DB12026,DB00220,46
DB01559,DB00270,46
DB00474,DB01587,48
DB00829,DB00854,48
DB04573,DB01628,80
DB00297,DB00908,46
DB09147,DB05351,66
DB01116,DB00374,59
DB00370,DB00395,15
DB06207,DB00283,46
DB01628,DB04576,26
DB00854,DB06212,48
DB00564,DB08867,74
DB00564,DB00748,3
DB01628,DB00654,69
DB00991,DB08970,48
DB00586,DB00972,48
DB00829,DB00645,48
DB01589,DB01595,48
DB00748,DB01106,48
DB00633,DB00283,48
DB01165,DB00199,19
DB00273,DB04908,48
DB00962,DB00933,48
DB00670,DB01466,48
DB00395,DB00486,15
DB00483,DB00670,48
DB00908,DB06603,19
DB00627,DB00331,69
DB01174,DB06594,48
DB06802,DB01059,26
DB00477,DB00381,48
DB06603,DB01165,19
DB00381,DB01054,59
DB01116,DB00708,48
DB00953,DB06144,48
DB06212,DB00196,72
DB00427,DB01106,48
DB00395,DB04953,48
DB08981,DB01059,26
DB00972,DB01563,15
DB00633,DB00880,48
DB00477,DB00435,48
DB01463,DB00395,48
DB00652,DB01563,48
DB01297,DB00586,36
DB00977,DB01283,80
DB04953,DB01106,48
DB00273,DB08910,48
DB00564,DB00508,48
DB01463,DB00273,48
DB01595,DB00768,48
DB00370,DB06144,15
DB00304,DB04876,69
DB06210,DB00482,46
DB00381,DB01021,59
DB00395,DB00196,46
DB00370,DB00683,15
DB09078,DB06589,19
DB01174,DB01437,48
DB00972,DB09068,15
DB00854,DB01159,48
DB00829,DB00199,46
DB00195,DB00492,48
DB00900,DB04854,72
DB00782,DB00219,48
DB00569,DB08887,5
DB00750,DB00765,31
DB08860,DB00199,72
DB01589,DB01615,48
DB00492,DB06802,48
DB06144,DB08865,46
DB00598,DB01283,36
DB00347,DB08820,72
DB03793,DB01054,48
DB00768,DB00991,48
DB01595,DB01002,48
DB00218,DB00270,19
DB00415,DB00445,74
DB01588,DB00270,46
DB06772,DB01059,48
DB00768,DB04576,26
DB09078,DB06603,19
DB00854,DB00849,48
DB00482,DB00220,46
DB00482,DB08981,48
DB01172,DB00939,71
DB00598,DB00568,59
DB01559,DB08820,72
DB03128,DB09167,46
DB00455,DB00199,46
DB09068,DB01168,48
DB00750,DB04953,48
DB01589,DB01002,48
DB00910,DB08865,46
DB01466,DB00264,46
DB00459,DB00957,69
DB01223,DB08873,46
DB00854,DB00297,48
DB00474,DB01174,48
DB04576,DB13231,66
DB00933,DB01299,72
DB08910,DB01601,46
DB00496,DB00283,46
DB08820,DB00199,72
DB00738,DB01168,8
DB00849,DB08867,74
DB00014,DB00196,19
DB00362,DB00270,48
DB01211,DB08816,10
DB01222,DB01057,48
DB00199,DB01601,46
DB01392,DB08865,46
DB00708,DB06212,48
DB00799,DB00412,46
DB01392,DB00908,46
DB00195,DB00708,53
DB00972,DB08865,46
DB00972,DB00427,15
DB00553,DB08865,46
DB01182,DB06663,19
DB06589,DB00412,46
DB06690,DB01466,48
DB01206,DB00482,46
DB01628,DB08981,48
DB01159,DB08873,46
DB08860,DB00908,72
DB09300,DB00708,48
DB00564,DB06772,3
DB00556,DB00199,19
DB00962,DB08873,46
DB00497,DB00652,48
DB00708,DB01159,48
DB01399,DB01628,48
DB08865,DB00556,19
DB00264,DB00633,72
DB00723,DB01253,70
DB01595,DB04908,48
DB00633,DB00494,48
DB00633,DB01227,48
DB01283,DB00220,46
DB04908,DB01106,48
DB00748,DB08865,46
DB00199,DB01001,19
DB01054,DB01211,46
DB00712,DB09216,48
DB00511,DB01338,81
DB12026,DB08873,46
DB00849,DB01021,29
DB13179,DB08873,46
DB00712,DB00654,69
DB09232,DB08860,48
DB00297,DB01615,48
DB00924,DB09167,46
DB00497,DB08820,72
DB00494,DB01106,48
DB00738,DB01054,48
DB00199,DB00374,19
DB09220,DB01029,59
DB01587,DB08820,72
DB00908,DB00486,84
DB03793,DB09232,48
DB08970,DB00483,48
DB00652,DB00486,15
DB01174,DB06207,3
DB00564,DB01437,48
DB06207,DB00972,72
DB00370,DB00953,48
DB00270,DB00381,48
DB00427,DB00765,31
DB01174,DB06742,3
DB01227,DB01353,48
DB00483,DB00497,48
DB00195,DB11362,59
DB00315,DB06144,48
DB01047,DB08804,73
DB01174,DB01194,3
DB00219,DB01227,48
DB00297,DB00199,46
DB00477,DB00492,48
DB00924,DB06144,48
DB01009,DB01399,48
DB00862,DB01626,9
DB00635,DB03793,69
DB01587,DB06144,48
DB01227,DB00196,46
DB06690,DB01615,48
DB00195,DB01001,13
DB00564,DB01218,3
DB00264,DB01019,48
DB00264,DB00712,36
DB00854,DB06144,48
DB00636,DB00220,46
DB00374,DB08981,48
DB01009,DB01021,69
DB00474,DB00933,48
DB00475,DB00908,46
DB00374,DB00991,48
DB00556,DB00104,19
DB01168,DB01253,48
DB01059,DB00511,57
DB01200,DB00933,69
DB06707,DB00598,24
DB06772,DB00511,57
DB01200,DB01626,8
DB00264,DB09167,72
DB01466,DB06594,48
DB08822,DB00492,48
DB09068,DB00496,46
DB00683,DB01159,48
DB01222,DB01211,72
DB00195,DB08822,48
DB01595,DB06690,48
DB00492,DB01399,48
DB00483,DB06696,39
DB01589,DB01463,48
DB01628,DB00270,46
DB04930,DB08820,72
DB09040,DB09232,48
DB00768,DB00283,46
DB01626,DB00598,59
DB01002,DB01615,48
DB04930,DB01589,72
DB00297,DB00486,15
DB00482,DB09167,46
DB00962,DB00748,48
DB11915,DB00477,46
DB00969,DB01601,72
DB00982,DB00977,69
DB01058,DB00446,46
DB00854,DB01587,48
DB00633,DB00748,48
DB00972,DB00497,15
DB00297,DB08865,46
DB06777,DB00199,46
DB01047,DB01057,48
DB00957,DB08873,72
DB01194,DB01211,72
DB00483,DB00264,53
DB01200,DB01011,48
DB00564,DB00677,3
DB01174,DB00568,3
DB00683,DB00924,48
DB09285,DB01399,48
DB11362,DB08865,46
DB00972,DB00220,46
DB01466,DB00880,48
DB00477,DB01029,48
DB00474,DB00492,59
DB01058,DB08865,46
DB00370,DB00564,15
DB00477,DB00218,19
DB00475,DB01437,48
DB00924,DB00270,46
DB01174,DB08865,74
DB00412,DB00621,8
DB01399,DB00300,48
DB00401,DB01211,46
DB00297,DB08910,48
DB01466,DB01501,48
DB00962,DB00427,48
DB06441,DB00235,5
DB01200,DB00924,36
DB01595,DB00427,48
DB00339,DB00283,46
DB00395,DB00455,48
DB00564,DB01587,3
DB06441,DB09283,5
DB00736,DB08865,46
DB00446,DB00196,46
DB06690,DB00750,48
DB01283,DB00300,48
DB00933,DB01437,48
DB01437,DB01463,48
DB13179,DB00199,46
DB06663,DB04876,69
DB06777,DB08820,72
DB04876,DB00977,74
DB00231,DB09068,48
DB00862,DB01116,9
DB09053,DB00196,72
DB06772,DB00199,46
DB08867,DB00220,72
DB00435,DB00381,48
DB06145,DB00196,46
DB01253,DB08865,46
DB09570,DB00199,46
DB00483,DB01116,48
DB00475,DB00557,15
DB09053,DB00381,72
DB06401,DB04938,48
DB08970,DB00677,48
DB08865,DB01211,72
DB01228,DB00496,46
DB09232,DB01002,48
DB01174,DB01021,29
DB08864,DB09396,72
DB00315,DB00508,48
DB11362,DB00972,5
DB00972,DB00768,15
DB01615,DB00765,31
DB03128,DB06603,72
DB09040,DB08992,48
DB06772,DB00104,48
DB00977,DB00331,69
DB01353,DB01106,48
DB01610,DB00442,48
DB00962,DB06690,48
DB00652,DB00933,48
DB01159,DB08822,48
DB01058,DB00270,46
DB01222,DB09067,69
DB01353,DB00455,48
DB01587,DB00768,48
DB00972,DB01399,48
DB00782,DB00854,48
DB06772,DB08820,72
DB01002,DB08822,48
DB09068,DB00220,46
DB09053,DB08816,48
DB00962,DB00768,48
DB00370,DB01563,15
DB06792,DB04576,74
DB09053,DB01601,72
DB00474,DB00683,48
DB00568,DB00477,46
DB08860,DB01029,46
DB11362,DB08820,72
DB04908,DB01601,72
DB00486,DB00598,84
DB00474,DB01437,48
DB00564,DB00283,46
DB00962,DB01601,46
DB00370,DB00924,15
DB00701,DB00270,46
DB00381,DB01601,46
DB00483,DB00486,84
DB01157,DB00381,48
DB00962,DB00633,48
DB00708,DB01437,48
DB00231,DB00854,48
DB00553,DB00196,46
DB00199,DB08873,46
DB01182,DB01211,72
DB00556,DB00477,19
DB00862,DB01211,72
DB00829,DB00633,48
DB01200,DB00370,36
DB09068,DB00283,46
DB00496,DB00908,46
DB00496,DB00273,48
DB00297,DB08873,46
DB00370,DB00494,15
DB00859,DB09147,66
DB00195,DB08865,53
DB06696,DB00939,71
DB01159,DB01054,48
DB00231,DB01615,48
DB06777,DB01601,46
DB01615,DB00283,48
DB11915,DB00196,46
DB01174,DB00477,3
DB00564,DB00482,3
DB00474,DB01595,48
DB01589,DB00446,46
DB00908,DB00283,46
DB00508,DB01587,48
DB06772,DB00218,48
DB06792,DB00492,74
DB00477,DB06690,48
DB00331,DB01626,8
DB13231,DB00568,69
DB05351,DB01601,46
DB06707,DB09167,36
